configName,signalCount,avgFwd126,winRate126,coveredValidationWindowCount,formal2022Q4,formal2026March,diagnostic2022Q4,diagnostic2026March
btm_dw21_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol20_gap21_entry72_mbo-8_rs63_wmomentum_reset,333,0.23381108389917513,0.7286585365853658,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry72_mbo-4_rs42_wmomentum_reset,313,0.25324828875583477,0.7532894736842105,4,1,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry76_mbo-8_rs42_wmomentum_reset,312,0.25395972512941706,0.7524752475247525,4,1,0,0,0
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry78_mbo-8_rs63_wdeep_repair,330,0.18182377167923514,0.7484662576687117,4,1,0,0,0
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry76_mbo-8_rs63_wdeep_repair,450,0.2166729348909914,0.765375854214123,4,3,1,0,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry72_mbo-2_rs63_wmomentum_reset,461,0.18215968910406327,0.7334801762114538,4,2,1,0,1
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry72_mbo-4_rs63_wmomentum_reset,532,0.1923003918987312,0.7423076923076923,4,1,1,0,1
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo0_rs63_wdeep_repair,329,0.20261022260482667,0.7569230769230769,4,0,0,0,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry72_mbo-8_rs63_wmomentum_reset,611,0.19163965985977602,0.7294117647058823,4,2,1,0,1
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-4_rs63_wdeep_repair,503,0.20860491999551095,0.7718940936863544,4,3,1,0,0
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-2_rs63_wdeep_repair,411,0.18826078747182148,0.7586206896551724,4,1,0,0,0
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-8_rs63_wdeep_repair,625,0.2122175909233758,0.7697368421052632,4,2,1,0,0
btm_dw42_dt18_r21_st21x5_m16x35x9_sma200_atr20_vol50_gap42_entry76_mbo-8_rs42_wdeep_repair,194,0.2699021538220728,0.7447916666666666,4,0,0,0,0
btm_dw63_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol10_gap63_entry76_mbo-4_rs63_wstructure_retest,156,0.22702019396229353,0.7096774193548387,4,0,0,0,0
btm_dw252_dt25_r21_st14x3_m8x21x5_sma150_atr14_vol10_gap63_entry76_mbo-4_rs63_wmomentum_reset,81,0.23792382489697808,0.7,4,0,0,0,0
